X,Y
0.014585921599064022,0.8679404817521572
0.0145850166445598,0.8679415322840214
0.01458567992085591,0.8679414307698607
0.014586285571567714,0.8679410275071859
0.014586556470021605,0.8679405776783824
0.014585488534066826,0.8679402284324169
0.014587331446819007,0.8679401353001595
0.014586937730200589,0.8679402880370617
0.014586768054869026,0.86794004868716
0.014586684410460293,0.8679401073604822
0.014586882432922721,0.8679401809349656
0.014586976496502757,0.8679417697712779
0.014587190060410649,0.8679427970200777
0.01458747498691082,0.8679421711713076
0.014587187790311873,0.8679426172748208
0.014587558282073587,0.8679433781653643
0.014586714503820986,0.8679443458095193
0.014586660545319319,0.8679436249658465
0.014587451703846455,0.8679461013525724
0.01458651211578399,0.8679456049576402
0.014586691686417907,0.8679455667734146
0.014586547389626503,0.8679460026323795
0.01458663959056139,0.867946314625442
0.0145875972812064,0.8679466219618917
0.014586511068046093,0.8679463444277644
0.01458691363222897,0.8679482359439135
0.014587023120839149,0.8679492073133588
0.014586058969143778,0.8679501451551914
0.01458666886901483,0.8679513977840543
0.014586116594728082,0.8679521093145013
0.01458617957541719,0.8679518923163414
0.014586309960577637,0.8679516864940524
0.014586646924726665,0.8679517898708582
0.01458693720633164,0.8679521232843399
0.014586548262741417,0.867952847853303
0.0145869996631518,0.8679530313238502
0.014586559496819973,0.8679535631090403
0.014586099714506418,0.8679546760395169
0.014587571728043258,0.8679580027237535
0.01458662177901715,0.8679589880630374
0.014586325676646084,0.8679603673517704
0.014585789700504392,0.8679625215008855
0.014585469500161707,0.8679642407223582
0.014584900869522244,0.8679648349061608
0.014585188473574817,0.8679646840319037
0.014585302618797868,0.8679646654054523
0.014585322758648545,0.8679644418880343
0.014586749777663499,0.8679645983502269
0.014585666125640273,0.8679647361859679
0.014586684468667954,0.867964600212872
0.014586928416974843,0.8679639426991343
0.014585507742594928,0.8679653415456414
0.014586872537620366,0.8679648311808705
0.014585877652280033,0.8679642453789711
0.014585690980311483,0.8679634938016534
0.014585447090212256,0.8679658342152834
0.01458611898124218,0.8679661191999912
0.014585525321308523,0.8679662747308612
0.014585740980692208,0.867965810932219
0.014584263670258224,0.8679660959169269
0.014585237251594663,0.8679676195606589
0.01458480826113373,0.8679673299193382
0.014585477008949965,0.8679683553054929
0.014585302385967225,0.8679674929007888
0.01458495546830818,0.8679691404104233
0.014584959018975496,0.8679687064141035
0.014584432006813586,0.8679684158414602
0.01458505552727729,0.8679691478610039
0.014585464727133512,0.8679729076102376
0.014584618271328509,0.867971814237535
0.014584999065846205,0.8679711483418941
0.014584620541427284,0.867971982806921
0.014585610653739423,0.8679721029475331
0.0145854817237705,0.8679718738421798
0.014585324912331998,0.8679721085354686
0.014584999764338136,0.8679732112213969
0.014585413329768926,0.8679742105305195
0.014586426841560751,0.8679750002920628
0.014585868397261947,0.8679740624502301
0.014586755714844912,0.867976768873632
0.014586652570869774,0.8679758915677667
0.014585913973860443,0.8679761439561844
0.014586234581656754,0.8679762436076999
0.014586313453037292,0.867977237328887
0.014586809615138918,0.8679773584008217
0.014586833131033927,0.867978104390204
0.0145862502977252,0.8679788606241345
0.014586129575036466,0.8679801551625133
0.014585385390091687,0.8679807325825095
0.014585940865799785,0.8679809859022498
0.014586634235456586,0.867982099764049
0.01458594563882798,0.867981443181634
0.014586144709028304,0.867983846925199
0.014585527533199638,0.8679863503202796
0.014585663797333837,0.8679859386757016
0.014585520082619041,0.8679868569597602
0.014587512006983161,0.8679867098107934
0.014585677185095847,0.8679883452132344
0.014585164550226182,0.8679881049320102
0.014586290926672518,0.8679879028350115
0.014587027486413717,0.8679876774549484
0.014586474979296327,0.8679866073653102
0.014585879340302199,0.867986879311502
0.014585972880013287,0.8679866269230843
0.014585146971512586,0.8679871875792742
0.014585261233150959,0.8679871391505003
0.014586628589313477,0.8679870311170816
0.014585640979930758,0.867988764308393
0.014585320896003395,0.8679890623316169
0.014585633762180805,0.8679894488304853
0.014585987839382142,0.8679901314899325
0.014584751217626035,0.8679904136806726
0.014586734992917627,0.8679902581498027
0.014586438483092934,0.8679899023845792
0.014586067234631628,0.8679900038987398
0.014586604374926537,0.8679933538660407
0.014585764787625521,0.8679958945140243
0.014585489698220044,0.8679962335154414
0.014586121367756277,0.8679969357326627
0.014586279285140336,0.8679974973201752
0.014586423349101096,0.8679968444630504
0.014586284582037479,0.867998375557363
0.014586655248422176,0.8679978530853987
0.014584999706130475,0.8680007494986057
0.014585679688025266,0.868000908754766
0.014586024160962552,0.868002150207758
0.014586083590984344,0.8680022675544024
0.014587387559004128,0.868002038449049
0.014585643366444856,0.8680027909576893
0.014587147335987538,0.8680025413632393
0.014584633987396955,0.8680020021274686
0.014585516357328743,0.8680039960891008
0.014587403275072575,0.8680046480149031
0.014586447097826749,0.8680039532482624
0.01458688685670495,0.8680047011002898
0.014586540055461228,0.8680063262581825
0.014587152749300003,0.8680065628141165
0.014585478289518505,0.868007562123239
0.014586585515644401,0.8680082522332668
0.014587640529498458,0.8680080268532038
0.014588621037546545,0.8680071458220482
0.014586583711206913,0.8680068766698241
0.014588062709663063,0.868007835932076
0.014587245474103838,0.8680087979882956
0.014587568584829569,0.8680092571303248
0.014588320860639215,0.8680085446685553
0.014587677142117172,0.868009528145194
0.014587906189262867,0.8680098680779338
0.014587604906409979,0.8680089069530368
0.014588439255021513,0.8680100729689002
0.014588403864763677,0.8680095858871937
0.014588012301828712,0.8680098485201597
0.014588106772862375,0.8680102303624153
0.014587763580493629,0.868010064586997
0.01458798599196598,0.8680099966004491
0.014587533893063664,0.8680107854306698
0.014586798031814396,0.8680114522576332
0.014587812533136457,0.8680115370079875
0.014587168756406754,0.8680125018581748
0.014587024110369384,0.8680126294493675
0.01458761584945023,0.8680125772953033
0.01458845060551539,0.8680140357464552
0.014588368940167129,0.8680154830217361
0.0145868148538284,0.8680180013179779
0.014587170910090208,0.868018657900393
0.014587477955501527,0.8680192986503243
0.014587880170438439,0.868019356392324
0.014587822719477117,0.8680207449942827
0.014588283316697925,0.8680202327668667
0.014587953861337155,0.8680195584893227
0.014588354795705527,0.8680186588317156
0.014588246762286872,0.8680187733843923
0.014587689656764269,0.8680189158767462
0.01458791590994224,0.868018688634038
0.014587929763365537,0.8680183701217175
0.014587904850486666,0.868017990142107
0.014587749959900975,0.868018158711493
0.014588389953132719,0.8680175505578518
0.014588672551326454,0.8680181857198477
0.01458896865369752,0.8680183235555887
0.014588635182008147,0.8680177349597216
0.014587466139346361,0.8680181410163641
0.014588828373234719,0.8680187091231346
0.014588869584258646,0.8680189857259393
0.01458889280911535,0.8680196152999997
0.014588846417609602,0.868020030669868
0.01458886283216998,0.8680200865492225
0.014588081103283912,0.8680200623348355
0.014588533318601549,0.8680193787440658
0.014588628255296499,0.8680186094716191
0.014587613171897829,0.8680181866511703
0.014587875921279192,0.8680207999423146
0.014586953388061374,0.8680239273235202
0.01458754064515233,0.868023494258523
0.014588219055440277,0.8680240334942937
0.014588159450795501,0.8680237522348762
0.014588896301575005,0.8680237680673599
0.014588669931981713,0.868023912422359
0.014589128666557372,0.8680234858766198
0.014588403108064085,0.8680227659642696
0.01458741823444143,0.8680250374600291
0.014587953453883529,0.8680254304781556
0.014589074708055705,0.8680274458602071
0.014588305144570768,0.8680273238569498
0.014588100486434996,0.8680285532027483
0.014588272315450013,0.8680287590250373
0.014588925347197801,0.8680286640301347
0.014588362770155072,0.8680292824283242
0.014588201767764986,0.868029453791678
0.014590147999115288,0.8680286938324571
0.014585937722586095,0.8680306384339929
0.014586924051400274,0.8680310091003776
0.014586820267140865,0.8680327571928501
0.014587539772037417,0.8680319776758552
0.014586774865165353,0.868032374419272
0.014586931851226836,0.8680322282016277
0.014585907221771777,0.8680338095873594
0.014586172648705542,0.8680353723466396
0.014586186443921179,0.8680349821224809
0.0145864044316113,0.8680347399786115
0.014586548379156739,0.8680355455726385
0.014586613862775266,0.8680356508120894
0.014586484350729734,0.8680349793285131
0.014586355187930167,0.8680360671132803
0.014586485223844647,0.8680356275290251
0.014586541103199124,0.8680361453443766
0.01458655932219699,0.8680360037833452
0.014586694946046919,0.8680367348715663
0.0145866479142569,0.868036693893373
0.014587158511858433,0.8680369108915329
0.014587290468625724,0.8680379008874297
0.014587829180527478,0.8680377965793014
0.014587166311684996,0.8680396834388375
0.014586927543859929,0.8680397253483534
0.01458780246321112,0.8680392075330019
0.014587744430173188,0.8680385062471032
0.014586257981136441,0.868039645254612
0.014587853685952723,0.8680393164977431
0.014588638150598854,0.8680413635447621
0.014588737511076033,0.86804083827883
0.01458874682430178,0.8680402049794793
0.01458824978908524,0.8680394338443875
0.014588187332265079,0.8680400606244802
0.01458841102430597,0.8680409649387002
0.014588465681299567,0.8680405812337995
0.014588775753509253,0.8680405104532838
0.014588842517696321,0.8680415591225028
0.01458854682277888,0.8680417221039534
0.014589487807825208,0.8680417649447918
0.014588769292458892,0.8680417332798243
0.014588806370738894,0.868042029440403
0.01458909799112007,0.8680418273434043
0.014588956430088729,0.8680412443354726
0.014588401652872562,0.868041536770761
0.014588296529836953,0.8680423581972718
0.01458777830703184,0.8680440057069063
0.014587791520170867,0.868044750764966
0.014587992336601019,0.8680453049018979
0.014588120160624385,0.8680447293445468
0.014588153513614088,0.8680452574044466
0.014588174759410322,0.8680459409952164
0.014588911843020469,0.8680461021140218
0.014588132675271481,0.8680464951321483
0.014587867306545377,0.8680464420467615
0.014587475103326142,0.8680462529882789
0.01458796561928466,0.868048214353621
0.014588541118428111,0.8680466813966632
0.014588296064175665,0.8680496271699667
0.014588112651836127,0.8680513510480523
0.014588436810299754,0.8680511191487312
0.014587885525543243,0.8680509328842163
0.01458879210986197,0.8680512076243758
0.014588471094612032,0.8680508127436042
0.014590622624382377,0.8680524146184325
0.014589792874176055,0.8680516993626952
0.014589613419957459,0.8680502353236079
0.01458918972639367,0.868050929158926
0.014588729536626488,0.8680517487227917
0.014588449848815799,0.8680516527965665
0.014588861784432083,0.868051397614181
0.014589525933843106,0.8680535657331347
0.014590154169127345,0.8680531801655889
0.014588406484108418,0.8680544244125485
0.014588242687750608,0.8680555243045092
0.014589479542337358,0.8680555066093802
0.014590392878744751,0.8680562060326338
0.01458846329478547,0.8680556649342179
0.014588751888368279,0.8680562227964401
0.0145892120199278,0.8680553836748004
0.014589447237085551,0.86805578507483
0.014588279649615288,0.8680571988224983
0.014588630700018257,0.8680571923032403
0.014588973426725715,0.8680570805445313
0.014588855323381722,0.8680572360754013
0.014588851714506745,0.8680576290935278
0.014588717953301966,0.8680599145591259
0.014588527090381831,0.8680606698617339
0.014588451362214983,0.8680620407685637
0.014589077443815768,0.8680615797638893
0.01458872709190473,0.8680621227249503
0.014588968711905181,0.8680626964196563
0.01458878006087616,0.8680620286613703
0.014589118480216712,0.8680617213249207
0.014543418190442026,0.8684553736820817
0.014143033826258034,0.8708779271692038
0.013689318380784243,0.8752017337828875
0.01327716198284179,0.8816440775990486
0.012790087959729135,0.8895367300137877
0.012496376119088382,0.897617669776082
0.012410530995111912,0.905548894777894
0.012340911023784429,0.9131912542507052
0.011893442540895194,0.9208662798628211
0.01162267115432769,0.9288463732227683
0.0113825774169527,0.9368107691407204
0.011146271892357618,0.9452478364109993
0.010885284922551364,0.9538194378837943
0.010587273456621915,0.9624212644994259
0.010308592347428203,0.9710512589663267
0.010017553577199578,0.9796226546168327
0.009729136421810836,0.9880263758823276
0.009392208594363183,0.9963480737060308
0.009017411794047803,1.004614676348865
0.008543774660211056,1.0128041915595531
0.007989972014911473,1.0209017787128687
0.007679911912418902,1.0289116520434618
0.0072581046260893345,1.0369279449805617
0.006884135422296822,1.04481890052557
0.0065680903499014676,1.0528866089880466
0.006116482778452337,1.0607010899111629
0.0057685800129547715,1.0688576521351933
0.005484710156451911,1.0769551517441869
0.005005220940802246,1.084985421039164
0.004153745074290782,1.0928570441901684
0.0036486221360974014,1.100773143582046
0.0036309355637058616,1.1086961356922984
0.0036949500790797174,1.1173802260309458
0.003619518654886633,1.1252486035227776
0.003630748833529651,1.1330860732123256
0.00364601390901953,1.1408619601279497
0.0036393865011632442,1.148548093624413
0.0036034140503033996,1.1561380242928863
0.003565311839338392,1.163692096248269
0.0030554807162843645,1.1713303104043007
0.0022833701805211604,1.178955813869834
0.0018983474001288414,1.186503380537033
0.0012373970821499825,1.1941536273807287
0.00039087014738470316,1.2018823996186256
-0.00016549910651519895,1.209500384517014
-0.0006647183327004313,1.2171967523172498
-0.0011543409200385213,1.224837507121265
-0.001583898498211056,1.2325248578563333
-0.001885034842416644,1.2403632262721658
-0.0021425645682029426,1.2482368629425764
-0.002347255125641823,1.2560313381254673
-0.002106949221342802,1.2620941763743758
-0.001928044657688588,1.2661680532619357
-0.0018326803692616522,1.2683670250698924
-0.0018242711666971445,1.2688013967126608
-0.0018179613980464637,1.2687927149236202
-0.0018143300549127162,1.2687881784513593
-0.0018099111039191484,1.2687836047261953
-0.0018064426258206367,1.268779395148158
-0.0018037539557553828,1.2687752218917012
-0.001799813355319202,1.268771535716951
-0.0017969196196645498,1.2687680209055543
-0.001793723728042096,1.2687645992264152
-0.001791563117876649,1.26876085344702
-0.0017884327098727226,1.2687572725117207
-0.00178625900298357,1.2687541246414185
-0.0017838198691606522,1.2687510382384062
-0.0017821997753344476,1.2687475681304932
-0.0017793624429032207,1.2687446670606732
-0.0017786403186619282,1.2687412006780505
-0.0017760907066985965,1.2687383480370045
-0.0017744231154210865,1.2687352951616049
-0.0017731336993165314,1.2687333524227142
-0.001774118165485561,1.2687313249334693
-0.0017730413237586617,1.2687291502952576
-0.001772957679349929,1.2687275568023324
-0.0017717070877552032,1.2687256084755063
-0.0017718899180181324,1.268724757246673
-0.0017737948219291866,1.268722745589912
-0.001772415533196181,1.2687208773568273
-0.0017717573791742325,1.268719993531704
-0.0017743249190971255,1.26871869713068
-0.0017723713535815477,1.2687157457694411
-0.0017733240383677185,1.2687146523967385
-0.0017723407363519073,1.2687126416713
-0.001772320072632283,1.2687113918364048
-0.0017718204180710018,1.268709497526288
-0.0017733758431859314,1.2687078984454274
-0.0017727090744301677,1.2687058774754405
-0.001773289986886084,1.2687049806118011
-0.0017727900412864983,1.2687033163383603
-0.00177280098432675,1.268701291643083
-0.0017727381200529635,1.268699448555708
-0.0017732448759488761,1.2686974657699466
-0.0017732932465150952,1.2686963817104697
-0.0017737781745381653,1.268693975172937
-0.001773991680238396,1.268693083897233
-0.0017742107156664133,1.2686910405755043
-0.0017738334718160331,1.2686892338097095
-0.0017739934846758842,1.2686871131882071
-0.001773548370692879,1.268685701303184
-0.0017739668255671859,1.2686841301620007
-0.001773703726939857,1.2686825087293983
-0.0017734183929860592,1.2686806377023458
-0.0017733180429786444,1.2686793329194188
-0.0017741801566444337,1.2686772039160132
-0.0017731843399815261,1.268675535917282
-0.0017738149035722017,1.2686740830540657
-0.0017738969763740897,1.2686722120270133
-0.0017735539586283267,1.2686707805842161
-0.0017728424863889813,1.268670187331736
-0.001774110656697303,1.268668094649911
-0.0017743830103427172,1.2686658864840865
-0.001774381846189499,1.2686637621372938
-0.0017744674696587026,1.2686622636392713
-0.0017744213691912591,1.2686600908637047
-0.0017744149663485587,1.268658828921616
-0.0017741216579452157,1.268656874075532
-0.0017748355166986585,1.26865572668612
-0.0017749679973348975,1.2686527846381068
-0.0017744788783602417,1.2686507077887654
-0.0017749922699294984,1.268649935722351
-0.0017746654921211302,1.2686485098674893
-0.0017745430814102292,1.2686469415202737
-0.0017738451715558767,1.26864530518651
-0.0017750009428709745,1.268643413670361
